ano,categoria,setor_detalhado,ganho_medio_mensal
2011,08. Praticantes e aprendizes,P. Educação,644.3
2011,08. Praticantes e aprendizes,Q. Atividades de saúde humana e apoio  social,656.8
2011,08. Praticantes e aprendizes,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",671.0
2011,08. Praticantes e aprendizes,S. Outras atividades de serviços,558.5
2011,08. Praticantes e aprendizes,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2011,09. Ignorado,"A. Agricultura, produção animal, caça, floresta e pesca",0.0
2011,09. Ignorado,B. Indústrias extrativas,0.0
2011,09. Ignorado,C. Indústrias transformadoras,0.0
2011,09. Ignorado,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",0.0
2011,09. Ignorado,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",0.0
2011,09. Ignorado,F. Construção,0.0
2011,09. Ignorado,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",0.0
2011,09. Ignorado,H. Transportes e armazenagem,0.0
2011,09. Ignorado,"I. Alojamento, restauração e similares",0.0
2011,09. Ignorado,J. Atividades de informação e de comunicação,0.0
2011,09. Ignorado,K. Atividades financeiras e de seguros,0.0
2011,09. Ignorado,L. Atividades imobiliárias,0.0
2011,09. Ignorado,"M. Atividades de consultoria, científicas, técnicas e similares",0.0
2011,09. Ignorado,N. Atividades administrativas e dos serviços de apoio,0.0
2011,09. Ignorado,"O. Administração Pública e Defesa, e Segurança Social obrigatória",0.0
2011,09. Ignorado,P. Educação,0.0
2011,09. Ignorado,Q. Atividades de saúde humana e apoio  social,0.0
2011,09. Ignorado,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",0.0
2011,09. Ignorado,S. Outras atividades de serviços,0.0
2011,09. Ignorado,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2012,01. Quadros superiores,"A. Agricultura, produção animal, caça, floresta e pesca",1531.2
2012,01. Quadros superiores,B. Indústrias extrativas,2711.0
2012,01. Quadros superiores,C. Indústrias transformadoras,2725.0
2012,01. Quadros superiores,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",4362.2
2012,01. Quadros superiores,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",2265.6
2012,01. Quadros superiores,F. Construção,2042.0
2012,01. Quadros superiores,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",2351.5
2012,01. Quadros superiores,H. Transportes e armazenagem,3410.5
2012,01. Quadros superiores,"I. Alojamento, restauração e similares",1653.1
2012,01. Quadros superiores,J. Atividades de informação e de comunicação,2483.7
2012,01. Quadros superiores,K. Atividades financeiras e de seguros,3913.5
2012,01. Quadros superiores,L. Atividades imobiliárias,2060.0
2012,01. Quadros superiores,"M. Atividades de consultoria, científicas, técnicas e similares",2117.0
2012,01. Quadros superiores,N. Atividades administrativas e dos serviços de apoio,2475.5
2012,01. Quadros superiores,"O. Administração Pública e Defesa, e Segurança Social obrigatória",2925.8
2012,01. Quadros superiores,P. Educação,1755.1
2012,01. Quadros superiores,Q. Atividades de saúde humana e apoio  social,2048.0
2012,01. Quadros superiores,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",2406.7
2012,01. Quadros superiores,S. Outras atividades de serviços,1856.1
2012,01. Quadros superiores,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2471.5
2012,02. Quadros médios,"A. Agricultura, produção animal, caça, floresta e pesca",1145.9
2012,02. Quadros médios,B. Indústrias extrativas,1865.1
2012,02. Quadros médios,C. Indústrias transformadoras,1762.1
2012,02. Quadros médios,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2860.8
2012,02. Quadros médios,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1703.0
2012,02. Quadros médios,F. Construção,1607.2
2012,02. Quadros médios,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1677.7
2012,02. Quadros médios,H. Transportes e armazenagem,2515.6
2012,02. Quadros médios,"I. Alojamento, restauração e similares",1236.9
2012,02. Quadros médios,J. Atividades de informação e de comunicação,1660.5
2012,02. Quadros médios,K. Atividades financeiras e de seguros,2831.0
2012,02. Quadros médios,L. Atividades imobiliárias,1541.8
2012,02. Quadros médios,"M. Atividades de consultoria, científicas, técnicas e similares",1330.6
2012,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,1554.4
2012,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1823.7
2012,02. Quadros médios,P. Educação,1563.8
2012,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,1382.3
2012,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1562.2
2012,02. Quadros médios,S. Outras atividades de serviços,1386.4
2012,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1975.5
2012,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",1152.6
2012,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,1741.8
2012,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,1493.0
2012,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",2712.2
2012,"03. Encarregados, contra mestres e chefes de equipa","E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1498.0
2012,"03. Encarregados, contra mestres e chefes de equipa",F. Construção,1239.2
2012,"03. Encarregados, contra mestres e chefes de equipa","G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1482.1
2012,"03. Encarregados, contra mestres e chefes de equipa",H. Transportes e armazenagem,1837.5
2012,"03. Encarregados, contra mestres e chefes de equipa","I. Alojamento, restauração e similares",1168.3
2012,"03. Encarregados, contra mestres e chefes de equipa",J. Atividades de informação e de comunicação,1995.2
2012,"03. Encarregados, contra mestres e chefes de equipa",K. Atividades financeiras e de seguros,1989.8
2012,"03. Encarregados, contra mestres e chefes de equipa",L. Atividades imobiliárias,1504.6
2012,"03. Encarregados, contra mestres e chefes de equipa","M. Atividades de consultoria, científicas, técnicas e similares",1754.1
2012,"03. Encarregados, contra mestres e chefes de equipa",N. Atividades administrativas e dos serviços de apoio,1450.1
2012,"03. Encarregados, contra mestres e chefes de equipa","O. Administração Pública e Defesa, e Segurança Social obrigatória",1399.9
2012,"03. Encarregados, contra mestres e chefes de equipa",P. Educação,1406.6
2012,"03. Encarregados, contra mestres e chefes de equipa",Q. Atividades de saúde humana e apoio  social,1183.0
2012,"03. Encarregados, contra mestres e chefes de equipa","R. Atividades artísticas, de espetáculos, desportivas e recreativas",1591.2
2012,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,1518.3
2012,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2505.8
2012,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",909.9
2012,04. Profissionais altamente qualificados,B. Indústrias extrativas,1289.8
2012,04. Profissionais altamente qualificados,C. Indústrias transformadoras,1320.2
2012,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2500.4
2012,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1258.6
2012,04. Profissionais altamente qualificados,F. Construção,1278.9
2012,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1381.4
2012,04. Profissionais altamente qualificados,H. Transportes e armazenagem,1835.1
2012,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",809.6
2012,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,1532.8
2012,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,2019.9
2012,04. Profissionais altamente qualificados,L. Atividades imobiliárias,1069.2
2012,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",1259.9
2012,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,1079.4
2012,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1426.3
2012,04. Profissionais altamente qualificados,P. Educação,985.1
2012,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,1071.1
2012,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",5596.2
2012,04. Profissionais altamente qualificados,S. Outras atividades de serviços,1064.1
2012,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2012,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",930.7
2012,05. Profissionais qualificados,B. Indústrias extrativas,1044.9
2012,05. Profissionais qualificados,C. Indústrias transformadoras,843.9
2012,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2017.8
2012,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1000.6
2012,05. Profissionais qualificados,F. Construção,813.7
2012,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",854.0
2012,05. Profissionais qualificados,H. Transportes e armazenagem,1006.9
2012,05. Profissionais qualificados,"I. Alojamento, restauração e similares",691.9
2012,05. Profissionais qualificados,J. Atividades de informação e de comunicação,1109.3
2012,05. Profissionais qualificados,K. Atividades financeiras e de seguros,1611.8
2012,05. Profissionais qualificados,L. Atividades imobiliárias,831.2
2012,05. Profissionais qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",921.2
2012,05. Profissionais qualificados,N. Atividades administrativas e dos serviços de apoio,931.5
2012,05. Profissionais qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",862.5
2012,05. Profissionais qualificados,P. Educação,838.1
2012,05. Profissionais qualificados,Q. Atividades de saúde humana e apoio  social,758.8
2012,05. Profissionais qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",991.9
2012,05. Profissionais qualificados,S. Outras atividades de serviços,778.4
2012,05. Profissionais qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1537.9
2012,06. Profissionais semi qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",672.2
2012,06. Profissionais semi qualificados,B. Indústrias extrativas,934.7
2012,06. Profissionais semi qualificados,C. Indústrias transformadoras,738.7
2012,06. Profissionais semi qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1360.3
2012,06. Profissionais semi qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",790.8
2012,06. Profissionais semi qualificados,F. Construção,731.9
2012,06. Profissionais semi qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",705.1
2012,06. Profissionais semi qualificados,H. Transportes e armazenagem,901.5
2012,06. Profissionais semi qualificados,"I. Alojamento, restauração e similares",617.6
2012,06. Profissionais semi qualificados,J. Atividades de informação e de comunicação,912.7
2012,06. Profissionais semi qualificados,K. Atividades financeiras e de seguros,1142.6
2012,06. Profissionais semi qualificados,L. Atividades imobiliárias,741.2
2012,06. Profissionais semi qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",840.5
2012,06. Profissionais semi qualificados,N. Atividades administrativas e dos serviços de apoio,716.5
2012,06. Profissionais semi qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",713.9
2012,06. Profissionais semi qualificados,P. Educação,663.7
2012,06. Profissionais semi qualificados,Q. Atividades de saúde humana e apoio  social,645.5
2012,06. Profissionais semi qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",757.4
2012,06. Profissionais semi qualificados,S. Outras atividades de serviços,652.6
2012,06. Profissionais semi qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1412.2
2012,07. Profissionais não qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",627.6
2012,07. Profissionais não qualificados,B. Indústrias extrativas,735.1
2012,07. Profissionais não qualificados,C. Indústrias transformadoras,668.3
2012,07. Profissionais não qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1195.4
2012,07. Profissionais não qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",777.7
2012,07. Profissionais não qualificados,F. Construção,642.5
2012,07. Profissionais não qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",662.9
2012,07. Profissionais não qualificados,H. Transportes e armazenagem,778.7
2012,07. Profissionais não qualificados,"I. Alojamento, restauração e similares",591.4
2012,07. Profissionais não qualificados,J. Atividades de informação e de comunicação,726.1
2012,07. Profissionais não qualificados,K. Atividades financeiras e de seguros,1417.7
2012,07. Profissionais não qualificados,L. Atividades imobiliárias,653.4
2012,07. Profissionais não qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",686.7
2012,07. Profissionais não qualificados,N. Atividades administrativas e dos serviços de apoio,699.5
2012,07. Profissionais não qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",696.8
2012,07. Profissionais não qualificados,P. Educação,616.4
2012,07. Profissionais não qualificados,Q. Atividades de saúde humana e apoio  social,575.3
2012,07. Profissionais não qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",696.3
2012,07. Profissionais não qualificados,S. Outras atividades de serviços,617.7
2012,07. Profissionais não qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2012,08. Praticantes e aprendizes,"A. Agricultura, produção animal, caça, floresta e pesca",659.9
2012,08. Praticantes e aprendizes,B. Indústrias extrativas,903.7
2012,08. Praticantes e aprendizes,C. Indústrias transformadoras,661.8
2012,08. Praticantes e aprendizes,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1021.9
2012,08. Praticantes e aprendizes,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",691.5
2012,08. Praticantes e aprendizes,F. Construção,697.8
2012,08. Praticantes e aprendizes,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",644.5
2012,08. Praticantes e aprendizes,H. Transportes e armazenagem,789.6
2012,08. Praticantes e aprendizes,"I. Alojamento, restauração e similares",566.5
2012,08. Praticantes e aprendizes,J. Atividades de informação e de comunicação,959.7
2012,08. Praticantes e aprendizes,K. Atividades financeiras e de seguros,773.5
2012,08. Praticantes e aprendizes,L. Atividades imobiliárias,663.8
2012,08. Praticantes e aprendizes,"M. Atividades de consultoria, científicas, técnicas e similares",719.0
2012,08. Praticantes e aprendizes,N. Atividades administrativas e dos serviços de apoio,741.0
2012,08. Praticantes e aprendizes,"O. Administração Pública e Defesa, e Segurança Social obrigatória",673.3
2012,08. Praticantes e aprendizes,P. Educação,658.4
2012,08. Praticantes e aprendizes,Q. Atividades de saúde humana e apoio  social,676.7
2012,08. Praticantes e aprendizes,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",661.5
2012,08. Praticantes e aprendizes,S. Outras atividades de serviços,563.9
2012,08. Praticantes e aprendizes,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2012,09. Ignorado,"A. Agricultura, produção animal, caça, floresta e pesca",0.0
2012,09. Ignorado,B. Indústrias extrativas,0.0
2012,09. Ignorado,C. Indústrias transformadoras,0.0
2012,09. Ignorado,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",0.0
2012,09. Ignorado,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",0.0
2012,09. Ignorado,F. Construção,0.0
2012,09. Ignorado,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",0.0
2012,09. Ignorado,H. Transportes e armazenagem,0.0
2012,09. Ignorado,"I. Alojamento, restauração e similares",0.0
2012,09. Ignorado,J. Atividades de informação e de comunicação,0.0
2012,09. Ignorado,K. Atividades financeiras e de seguros,0.0
2012,09. Ignorado,L. Atividades imobiliárias,0.0
2012,09. Ignorado,"M. Atividades de consultoria, científicas, técnicas e similares",0.0
2012,09. Ignorado,N. Atividades administrativas e dos serviços de apoio,0.0
2012,09. Ignorado,"O. Administração Pública e Defesa, e Segurança Social obrigatória",0.0
2012,09. Ignorado,P. Educação,0.0
2012,09. Ignorado,Q. Atividades de saúde humana e apoio  social,0.0
2012,09. Ignorado,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",0.0
2012,09. Ignorado,S. Outras atividades de serviços,0.0
2012,09. Ignorado,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,0.0
2013,01. Quadros superiores,"A. Agricultura, produção animal, caça, floresta e pesca",1519.4
2013,01. Quadros superiores,B. Indústrias extrativas,2856.3
2013,01. Quadros superiores,C. Indústrias transformadoras,2690.3
2013,01. Quadros superiores,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",4513.7
2013,01. Quadros superiores,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",2214.4
2013,01. Quadros superiores,F. Construção,2033.3
2013,01. Quadros superiores,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",2283.5
2013,01. Quadros superiores,H. Transportes e armazenagem,3397.4
2013,01. Quadros superiores,"I. Alojamento, restauração e similares",1599.2
2013,01. Quadros superiores,J. Atividades de informação e de comunicação,2422.4
2013,01. Quadros superiores,K. Atividades financeiras e de seguros,3915.0
2013,01. Quadros superiores,L. Atividades imobiliárias,1963.7
2013,01. Quadros superiores,"M. Atividades de consultoria, científicas, técnicas e similares",2087.0
2013,01. Quadros superiores,N. Atividades administrativas e dos serviços de apoio,2352.1
2013,01. Quadros superiores,"O. Administração Pública e Defesa, e Segurança Social obrigatória",2734.2
2013,01. Quadros superiores,P. Educação,1778.8
2013,01. Quadros superiores,Q. Atividades de saúde humana e apoio  social,2017.2
2013,01. Quadros superiores,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",2356.5
2013,01. Quadros superiores,S. Outras atividades de serviços,1839.8
2013,01. Quadros superiores,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2310.1
2013,02. Quadros médios,"A. Agricultura, produção animal, caça, floresta e pesca",1169.4
2013,02. Quadros médios,B. Indústrias extrativas,2518.9
2013,02. Quadros médios,C. Indústrias transformadoras,1783.8
2013,02. Quadros médios,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2946.9
2013,02. Quadros médios,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1739.4
2013,02. Quadros médios,F. Construção,1620.4
2013,02. Quadros médios,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1678.3
2013,02. Quadros médios,H. Transportes e armazenagem,2500.4
2013,02. Quadros médios,"I. Alojamento, restauração e similares",1250.1
2013,02. Quadros médios,J. Atividades de informação e de comunicação,1664.5
2013,02. Quadros médios,K. Atividades financeiras e de seguros,2857.0
2013,02. Quadros médios,L. Atividades imobiliárias,1539.0
2013,02. Quadros médios,"M. Atividades de consultoria, científicas, técnicas e similares",1335.0
2013,02. Quadros médios,N. Atividades administrativas e dos serviços de apoio,1561.9
2013,02. Quadros médios,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1628.5
2013,02. Quadros médios,P. Educação,1544.0
2013,02. Quadros médios,Q. Atividades de saúde humana e apoio  social,1361.2
2013,02. Quadros médios,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1555.0
2013,02. Quadros médios,S. Outras atividades de serviços,1393.6
2013,02. Quadros médios,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2311.1
2013,"03. Encarregados, contra mestres e chefes de equipa","A. Agricultura, produção animal, caça, floresta e pesca",1139.1
2013,"03. Encarregados, contra mestres e chefes de equipa",B. Indústrias extrativas,1516.6
2013,"03. Encarregados, contra mestres e chefes de equipa",C. Indústrias transformadoras,1518.0
2013,"03. Encarregados, contra mestres e chefes de equipa","D. Eletricidade, gás, vapor, água quente e fria e ar frio",2797.7
2013,"03. Encarregados, contra mestres e chefes de equipa","E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1499.2
2013,"03. Encarregados, contra mestres e chefes de equipa",F. Construção,1248.1
2013,"03. Encarregados, contra mestres e chefes de equipa","G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1483.0
2013,"03. Encarregados, contra mestres e chefes de equipa",H. Transportes e armazenagem,1832.2
2013,"03. Encarregados, contra mestres e chefes de equipa","I. Alojamento, restauração e similares",1162.2
2013,"03. Encarregados, contra mestres e chefes de equipa",J. Atividades de informação e de comunicação,1996.2
2013,"03. Encarregados, contra mestres e chefes de equipa",K. Atividades financeiras e de seguros,1964.5
2013,"03. Encarregados, contra mestres e chefes de equipa",L. Atividades imobiliárias,1514.3
2013,"03. Encarregados, contra mestres e chefes de equipa","M. Atividades de consultoria, científicas, técnicas e similares",1759.3
2013,"03. Encarregados, contra mestres e chefes de equipa",N. Atividades administrativas e dos serviços de apoio,1445.8
2013,"03. Encarregados, contra mestres e chefes de equipa","O. Administração Pública e Defesa, e Segurança Social obrigatória",1416.3
2013,"03. Encarregados, contra mestres e chefes de equipa",P. Educação,1408.8
2013,"03. Encarregados, contra mestres e chefes de equipa",Q. Atividades de saúde humana e apoio  social,1178.1
2013,"03. Encarregados, contra mestres e chefes de equipa","R. Atividades artísticas, de espetáculos, desportivas e recreativas",1562.3
2013,"03. Encarregados, contra mestres e chefes de equipa",S. Outras atividades de serviços,1509.9
2013,"03. Encarregados, contra mestres e chefes de equipa",U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2413.7
2013,04. Profissionais altamente qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",918.8
2013,04. Profissionais altamente qualificados,B. Indústrias extrativas,1532.5
2013,04. Profissionais altamente qualificados,C. Indústrias transformadoras,1339.6
2013,04. Profissionais altamente qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2656.1
2013,04. Profissionais altamente qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",1254.4
2013,04. Profissionais altamente qualificados,F. Construção,1247.3
2013,04. Profissionais altamente qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",1365.2
2013,04. Profissionais altamente qualificados,H. Transportes e armazenagem,1813.4
2013,04. Profissionais altamente qualificados,"I. Alojamento, restauração e similares",801.0
2013,04. Profissionais altamente qualificados,J. Atividades de informação e de comunicação,1540.3
2013,04. Profissionais altamente qualificados,K. Atividades financeiras e de seguros,2029.9
2013,04. Profissionais altamente qualificados,L. Atividades imobiliárias,1086.8
2013,04. Profissionais altamente qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",1239.9
2013,04. Profissionais altamente qualificados,N. Atividades administrativas e dos serviços de apoio,1076.3
2013,04. Profissionais altamente qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",1390.7
2013,04. Profissionais altamente qualificados,P. Educação,988.7
2013,04. Profissionais altamente qualificados,Q. Atividades de saúde humana e apoio  social,1070.0
2013,04. Profissionais altamente qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",4672.1
2013,04. Profissionais altamente qualificados,S. Outras atividades de serviços,1085.3
2013,04. Profissionais altamente qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,2180.9
2013,05. Profissionais qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",854.3
2013,05. Profissionais qualificados,B. Indústrias extrativas,1079.9
2013,05. Profissionais qualificados,C. Indústrias transformadoras,850.4
2013,05. Profissionais qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",2160.6
2013,05. Profissionais qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",994.6
2013,05. Profissionais qualificados,F. Construção,817.2
2013,05. Profissionais qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",857.6
2013,05. Profissionais qualificados,H. Transportes e armazenagem,976.9
2013,05. Profissionais qualificados,"I. Alojamento, restauração e similares",690.7
2013,05. Profissionais qualificados,J. Atividades de informação e de comunicação,1143.8
2013,05. Profissionais qualificados,K. Atividades financeiras e de seguros,1616.5
2013,05. Profissionais qualificados,L. Atividades imobiliárias,833.0
2013,05. Profissionais qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",920.9
2013,05. Profissionais qualificados,N. Atividades administrativas e dos serviços de apoio,917.3
2013,05. Profissionais qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",829.0
2013,05. Profissionais qualificados,P. Educação,850.5
2013,05. Profissionais qualificados,Q. Atividades de saúde humana e apoio  social,755.8
2013,05. Profissionais qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",1060.9
2013,05. Profissionais qualificados,S. Outras atividades de serviços,779.3
2013,05. Profissionais qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1582.7
2013,06. Profissionais semi qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",671.0
2013,06. Profissionais semi qualificados,B. Indústrias extrativas,934.2
2013,06. Profissionais semi qualificados,C. Indústrias transformadoras,747.5
2013,06. Profissionais semi qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1353.7
2013,06. Profissionais semi qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",789.3
2013,06. Profissionais semi qualificados,F. Construção,730.5
2013,06. Profissionais semi qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",701.8
2013,06. Profissionais semi qualificados,H. Transportes e armazenagem,1030.1
2013,06. Profissionais semi qualificados,"I. Alojamento, restauração e similares",614.5
2013,06. Profissionais semi qualificados,J. Atividades de informação e de comunicação,784.6
2013,06. Profissionais semi qualificados,K. Atividades financeiras e de seguros,1145.9
2013,06. Profissionais semi qualificados,L. Atividades imobiliárias,723.7
2013,06. Profissionais semi qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",789.9
2013,06. Profissionais semi qualificados,N. Atividades administrativas e dos serviços de apoio,700.2
2013,06. Profissionais semi qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",680.3
2013,06. Profissionais semi qualificados,P. Educação,666.2
2013,06. Profissionais semi qualificados,Q. Atividades de saúde humana e apoio  social,644.6
2013,06. Profissionais semi qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",763.3
2013,06. Profissionais semi qualificados,S. Outras atividades de serviços,651.5
2013,06. Profissionais semi qualificados,U. Atividades dos organismos internacionais e outras instituições extra-territoriais,1331.3
2013,07. Profissionais não qualificados,"A. Agricultura, produção animal, caça, floresta e pesca",622.2
2013,07. Profissionais não qualificados,B. Indústrias extrativas,770.6
2013,07. Profissionais não qualificados,C. Indústrias transformadoras,676.6
2013,07. Profissionais não qualificados,"D. Eletricidade, gás, vapor, água quente e fria e ar frio",1051.4
2013,07. Profissionais não qualificados,"E. Captação, tratamento e distribuição de água; saneamento, gestão de resíduos e despoluição",764.6
2013,07. Profissionais não qualificados,F. Construção,643.4
2013,07. Profissionais não qualificados,"G. Comércio por grosso e a retalho, reparação de veículos automóveis e motociclos",659.4
2013,07. Profissionais não qualificados,H. Transportes e armazenagem,783.4
2013,07. Profissionais não qualificados,"I. Alojamento, restauração e similares",587.2
2013,07. Profissionais não qualificados,J. Atividades de informação e de comunicação,716.5
2013,07. Profissionais não qualificados,K. Atividades financeiras e de seguros,1415.6
2013,07. Profissionais não qualificados,L. Atividades imobiliárias,650.0
2013,07. Profissionais não qualificados,"M. Atividades de consultoria, científicas, técnicas e similares",694.6
2013,07. Profissionais não qualificados,N. Atividades administrativas e dos serviços de apoio,693.9
2013,07. Profissionais não qualificados,"O. Administração Pública e Defesa, e Segurança Social obrigatória",686.0
2013,07. Profissionais não qualificados,P. Educação,621.3
2013,07. Profissionais não qualificados,Q. Atividades de saúde humana e apoio  social,576.8
2013,07. Profissionais não qualificados,"R. Atividades artísticas, de espetáculos, desportivas e recreativas",706.9
2013,07. Profissionais não qualificados,S. Outras atividades de serviços,618.2
